graph,n,prc,phase_length,delay,initial_positions,lambda2,converged,steps_to_converge,repeated,steps_to_repeat
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.014426433892470784,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.012700185808080269,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,36,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.011265203834057672,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.010059662937214548,1,26,0,
