graph,c,n,prc,phase_length,delay,initial_positions,lambda2,converged,steps_to_converge,repeated,steps_to_repeat
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,244.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,67.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,57.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,0,,1,57.0
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,87.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,87.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,87.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,67.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,244.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,67.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,244.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,87.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,67.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,67.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,87.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,243.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,57.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,87.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,67.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,67.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,245.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,67.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,254.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,263.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,0,,1,547.0
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,244.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,67.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,37.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,243.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,245.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,67.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,235.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,57.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,244.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,24,10,x,10,5,random,0.005681719112827622,0,,1,527.0
dumbbell,24,10,x,10,5,random,0.005681719112827622,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,173.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,107.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,57.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,57.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,87.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,0,,1,587.0
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,204.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,127.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,303.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,87.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,253.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,57.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,0,,1,567.0
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,244.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,77.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,87.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,245.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,107.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,87.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,77.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,87.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,57.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,244.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,264.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,27.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,255.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,87.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,0,,1,547.0
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,107.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,245.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,57.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,87.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,482.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,117.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,0,,1,547.0
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,87.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,87.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,0,,1,547.0
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,87.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,57.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,244.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,37.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,37.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,87.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,264.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,57.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,245.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,37.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,283.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,245.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,245.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,47.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,57.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,165.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,67.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,274.0,0,
dumbbell,25,10,x,10,5,random,0.005238426571307023,1,254.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,57.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,664.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,492.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,87.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,37.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,67.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,263.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,614.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,77.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,265.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,87.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,567.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,87.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,67.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,283.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,87.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,87.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,263.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,187.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,264.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,265.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,265.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,607.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,243.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,107.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,607.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,264.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,107.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,87.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,77.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,265.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,264.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,87.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,87.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,567.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,265.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,265.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,87.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,587.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,585.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,87.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,264.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,624.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,266.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,265.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,57.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,264.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,107.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,264.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,587.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,87.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,255.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,587.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,323.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,577.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,0,,1,567.0
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,363.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,67.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,265.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,264.0,0,
dumbbell,26,10,x,10,5,random,0.004844986586908993,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,373.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,265.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,265.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,27.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,0,,1,607.0
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,87.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,87.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,57.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,512.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,167.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,97.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,107.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,264.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,127.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,264.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,266.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,263.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,263.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,0,,1,587.0
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,510.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,87.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,0,,1,813.0
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,87.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,283.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,0,,1,567.0
dumbbell,27,10,x,10,5,random,0.004494204726374166,0,,1,77.0
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,57.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,275.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,27.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,0,,1,67.0
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,87.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,284.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,264.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,87.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,57.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,0,,1,627.0
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,77.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,107.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,167.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,266.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,265.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,294.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,293.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,512.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,264.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,0,,1,587.0
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,145.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,283.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,77.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,87.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,27.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,87.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,57.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,0,,1,97.0
dumbbell,27,10,x,10,5,random,0.004494204726374166,0,,1,57.0
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,0,,1,77.0
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,57.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,87.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,87.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,283.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,274.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,0,,1,607.0
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,313.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,47.0,0,
dumbbell,27,10,x,10,5,random,0.004494204726374166,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,0,,1,607.0
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,283.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,283.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,87.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,284.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,284.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,0,,1,667.0
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,37.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,284.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,57.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,0,,1,627.0
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,284.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,27.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,284.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,127.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,286.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,27.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,284.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,87.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,87.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,27.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,293.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,0,,1,647.0
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,77.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,87.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,284.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
